,method1,method2,metric,value,dataName
47,infomap,multilevel,split-join,113.0,Bsubtilis
48,infomap,multilevel,rand,0.9248426307792491,Bsubtilis
49,infomap,multilevel,adjusted_rand,0.72774926107251,Bsubtilis
50,infomap,multilevel,vi,0.9624739583978785,Bsubtilis
51,infomap,multilevel,nmi,0.7803893428638174,Bsubtilis
52,infomap,multilevel,split-join,99.0,Bsubtilis
53,infomap,multilevel,rand,0.9432114174082917,Bsubtilis
54,infomap,multilevel,adjusted_rand,0.7440266613895983,Bsubtilis
55,infomap,multilevel,vi,0.8569941669348933,Bsubtilis
56,infomap,multilevel,nmi,0.8036892935770975,Bsubtilis
58,infomap,multilevel,rand,0.9110321250271327,Bsubtilis
59,infomap,multilevel,adjusted_rand,0.6977179030958098,Bsubtilis
60,infomap,multilevel,vi,0.9978736907328458,Bsubtilis
61,infomap,multilevel,nmi,0.7886000645663257,Bsubtilis
62,infomap,multilevel,split-join,123.0,Bsubtilis
63,infomap,multilevel,rand,0.9302962882570001,Bsubtilis
64,infomap,multilevel,adjusted_rand,0.6894667180971484,Bsubtilis
65,infomap,multilevel,vi,0.9925623525657312,Bsubtilis
66,infomap,multilevel,nmi,0.8018914075189829,Bsubtilis
67,infomap,multilevel,split-join,120.0,Bsubtilis
68,infomap,multilevel,rand,0.9350987627523333,Bsubtilis
69,infomap,multilevel,adjusted_rand,0.7027613285573749,Bsubtilis
70,infomap,multilevel,vi,1.087726774630875,Bsubtilis
71,infomap,multilevel,nmi,0.8004774452958828,Bsubtilis
72,infomap,multilevel,split-join,116.0,Bsubtilis
73,infomap,multilevel,rand,0.9368081180811809,Bsubtilis
74,infomap,multilevel,adjusted_rand,0.6952368369049793,Bsubtilis
75,infomap,multilevel,vi,0.9555940052433396,Bsubtilis
76,infomap,multilevel,nmi,0.7779007940994556,Bsubtilis
77,infomap,multilevel,split-join,130.0,Bsubtilis
78,infomap,multilevel,rand,0.949180594747124,Bsubtilis
79,infomap,multilevel,adjusted_rand,0.6799209665940894,Bsubtilis
80,infomap,multilevel,vi,1.1384855969728287,Bsubtilis
83,infomap,multilevel,rand,0.9308389407423486,Bsubtilis
84,infomap,multilevel,adjusted_rand,0.7228533838036879,Bsubtilis
85,infomap,multilevel,vi,0.9954450142130566,Bsubtilis
86,infomap,multilevel,nmi,0.808821825947955,Bsubtilis
87,infomap,multilevel,split-join,118.0,Bsubtilis
88,infomap,multilevel,rand,0.9476611677881484,Bsubtilis
89,infomap,multilevel,adjusted_rand,0.6547509770345177,Bsubtilis
0,infomap,multilevel,vi,0.8432972202246782,Iceland
1,infomap,multilevel,nmi,0.9512502721595923,Iceland
2,infomap,multilevel,split-join,10.0,Iceland
3,infomap,multilevel,rand,0.9601990049751243,Iceland
4,infomap,multilevel,adjusted_rand,0.9467582854204645,Iceland
5,infomap,multilevel,vi,0.2282897445624581,Iceland
6,infomap,multilevel,nmi,0.8304807921384364,Iceland
7,infomap,multilevel,split-join,22.0,Iceland
8,infomap,multilevel,rand,0.9773857982813207,Iceland
9,infomap,multilevel,adjusted_rand,0.8598726114649681,Iceland
10,infomap,multilevel,vi,0.1715598532658329,Iceland
11,infomap,multilevel,nmi,0.8923352427801546,Iceland
12,infomap,multilevel,split-join,6.0,Iceland
13,infomap,multilevel,rand,1.0,Iceland
15,infomap,multilevel,vi,0.2845862090051021,Iceland
16,infomap,multilevel,nmi,0.7922725825968451,Iceland
18,infomap,multilevel,rand,0.8778833107191317,Iceland
19,infomap,multilevel,adjusted_rand,0.5525360884194195,Iceland
20,infomap,multilevel,vi,0.4740574022848305,Iceland
21,infomap,multilevel,nmi,0.8052276482137354,Iceland
23,infomap,multilevel,rand,0.9068294889190412,Iceland
24,infomap,multilevel,adjusted_rand,0.8454761593936301,Iceland
25,infomap,multilevel,vi,0.697860235744916,Iceland
27,infomap,multilevel,split-join,4.0,Iceland
30,infomap,multilevel,vi,0.7932381252449425,Iceland
31,infomap,multilevel,nmi,0.9246203026591252,Iceland
33,infomap,multilevel,rand,0.9701492537313434,Iceland
38,infomap,multilevel,rand,0.8968792401628222,Iceland
39,infomap,multilevel,adjusted_rand,0.6930139322176571,Iceland
41,infomap,multilevel,nmi,0.9354814768322068,Iceland
43,infomap,multilevel,rand,0.984622342831298,Iceland
44,infomap,multilevel,adjusted_rand,0.921703360912448,Iceland
45,infomap,multilevel,vi,0.17420485866211344,Iceland
46,infomap,multilevel,nmi,0.7870878788952053,Iceland
47,infomap,multilevel,split-join,29.0,Iceland
50,infomap,multilevel,vi,0.32223410707387545,Iceland
51,infomap,multilevel,nmi,0.8118845473095393,Iceland
53,infomap,multilevel,rand,0.8661239258254183,Iceland
54,infomap,multilevel,adjusted_rand,0.8341040576562339,Iceland
59,infomap,multilevel,adjusted_rand,0.908076465745907,Iceland
66,infomap,multilevel,nmi,0.904339612600459,Iceland
67,infomap,multilevel,split-join,12.0,Iceland
69,infomap,multilevel,adjusted_rand,0.5947382570018088,Iceland
74,infomap,multilevel,adjusted_rand,0.6314807729098915,Iceland
75,infomap,multilevel,vi,0.8564778892364502,Iceland
78,infomap,multilevel,rand,0.9131614654002714,Iceland
80,infomap,multilevel,vi,0.6007664837100211,Iceland
85,infomap,multilevel,vi,0.37830229445546903,Iceland
88,infomap,multilevel,rand,0.9656264133876072,Iceland
90,infomap,multilevel,vi,0.7171450791069134,Iceland
91,infomap,multilevel,nmi,0.8781871624680758,Iceland
94,infomap,multilevel,adjusted_rand,0.8835635232781481,Iceland
101,infomap,multilevel,nmi,0.7467501391868121,Iceland
104,infomap,multilevel,adjusted_rand,0.6098291358184349,Iceland
105,infomap,multilevel,vi,0.6909502043266125,Iceland
110,infomap,multilevel,vi,0.2652759387161989,Iceland
112,infomap,multilevel,split-join,26.0,Iceland
118,infomap,multilevel,rand,0.9669832654907282,Iceland
120,infomap,multilevel,vi,0.09546680712780375,Iceland
123,infomap,multilevel,rand,0.9222071460877429,Iceland
128,infomap,multilevel,rand,0.9430122116689279,Iceland
131,infomap,multilevel,nmi,0.8031026236342639,Iceland
135,infomap,multilevel,vi,0.5241164972645662,Iceland
136,infomap,multilevel,nmi,0.9348309466071122,Iceland
138,infomap,multilevel,rand,0.8900949796472186,Iceland
139,infomap,multilevel,adjusted_rand,0.5870702316776926,Iceland
156,infomap,multilevel,nmi,0.9024127732969307,Iceland
157,infomap,multilevel,split-join,20.0,Iceland
158,infomap,multilevel,rand,0.9728629579375848,Iceland
159,infomap,multilevel,adjusted_rand,0.579331785696826,Iceland
160,infomap,multilevel,vi,0.7726680490179025,Iceland
161,infomap,multilevel,nmi,0.8041294420896739,Iceland
163,infomap,multilevel,rand,0.9375848032564452,Iceland
165,infomap,multilevel,vi,0.33464530398483827,Iceland
166,infomap,multilevel,nmi,0.9504086874026074,Iceland
169,infomap,multilevel,adjusted_rand,0.8723825693265428,Iceland
179,infomap,multilevel,adjusted_rand,0.6911161711522918,Iceland
181,infomap,multilevel,nmi,0.7568693536248375,Iceland
182,infomap,multilevel,split-join,8.0,Iceland
187,infomap,multilevel,split-join,27.0,Iceland
190,infomap,multilevel,vi,0.8499680165415682,Iceland
191,infomap,multilevel,nmi,0.9081985054157712,Iceland
195,infomap,multilevel,vi,0.346993783407489,Iceland
199,infomap,multilevel,adjusted_rand,0.9194020559584094,Iceland
0,infomap,multilevel,vi,0.46411494245917106,Zebra
1,infomap,multilevel,nmi,0.7457356098144086,Zebra
2,infomap,multilevel,split-join,4.0,Zebra
3,infomap,multilevel,rand,0.9051383399209485,Zebra
4,infomap,multilevel,adjusted_rand,0.808054624770816,Zebra
0,infomap,multilevel,vi,0.46301848470165297,Dolphins
1,infomap,multilevel,nmi,0.9114029260932063,Dolphins
2,infomap,multilevel,split-join,12.0,Dolphins
3,infomap,multilevel,rand,0.9830777366472765,Dolphins
4,infomap,multilevel,adjusted_rand,0.7970285688653358,Dolphins
5,infomap,multilevel,vi,0.10127383427700876,Dolphins
7,infomap,multilevel,split-join,15.0,Dolphins
8,infomap,multilevel,rand,0.9735589635113696,Dolphins
9,infomap,multilevel,adjusted_rand,0.9108592567143788,Dolphins
10,infomap,multilevel,vi,0.3686048359866243,Dolphins
11,infomap,multilevel,nmi,0.780476064486084,Dolphins
12,infomap,multilevel,split-join,8.0,Dolphins
13,infomap,multilevel,rand,0.9497620306716023,Dolphins
14,infomap,multilevel,adjusted_rand,0.7657892536777349,Dolphins
16,infomap,multilevel,nmi,0.8777108258434729,Dolphins
17,infomap,multilevel,split-join,9.0,Dolphins
19,infomap,multilevel,adjusted_rand,0.8510676912119223,Dolphins
20,infomap,multilevel,vi,0.5170642223491684,Dolphins
21,infomap,multilevel,nmi,0.8937885682597622,Dolphins
22,infomap,multilevel,split-join,6.0,Dolphins
23,infomap,multilevel,rand,0.9534637757800106,Dolphins
24,infomap,multilevel,adjusted_rand,0.8586781291550226,Dolphins
25,infomap,multilevel,vi,0.28303214491165196,Dolphins
26,infomap,multilevel,nmi,0.793557858721762,Dolphins
27,infomap,multilevel,split-join,10.0,Dolphins
28,infomap,multilevel,rand,0.9386567953463777,Dolphins
29,infomap,multilevel,adjusted_rand,0.8457457176394014,Dolphins
30,infomap,multilevel,vi,0.37592582463210134,Dolphins
31,infomap,multilevel,nmi,0.8727279607657477,Dolphins
33,infomap,multilevel,rand,0.9217345319936542,Dolphins
34,infomap,multilevel,adjusted_rand,0.7251257271186108,Dolphins
35,infomap,multilevel,vi,0.18175831063464232,Dolphins
36,infomap,multilevel,nmi,0.8084201355521954,Dolphins
38,infomap,multilevel,rand,0.9687995769434162,Dolphins
40,infomap,multilevel,vi,0.26733100170961466,Dolphins
41,infomap,multilevel,nmi,0.9090402368868528,Dolphins
45,infomap,multilevel,vi,0.4084693994266817,Dolphins
48,infomap,multilevel,rand,0.88841882601798,Dolphins
50,infomap,multilevel,vi,0.40470550706841824,Dolphins
51,infomap,multilevel,nmi,0.8490150748380615,Dolphins
52,infomap,multilevel,split-join,14.0,Dolphins
54,infomap,multilevel,adjusted_rand,0.7693189902880807,Dolphins
55,infomap,multilevel,vi,0.5059793413454274,Dolphins
56,infomap,multilevel,nmi,0.8218605660367149,Dolphins
61,infomap,multilevel,nmi,0.8818064122723202,Dolphins
63,infomap,multilevel,rand,0.9518773135906929,Dolphins
64,infomap,multilevel,adjusted_rand,0.8274961271425113,Dolphins
66,infomap,multilevel,nmi,0.8422826583182079,Dolphins
68,infomap,multilevel,rand,0.8535166578529878,Dolphins
75,infomap,multilevel,vi,0.6813195782505743,Dolphins
78,infomap,multilevel,rand,0.8831306187202539,Dolphins
86,infomap,multilevel,nmi,0.9503495750078393,Dolphins
87,infomap,multilevel,split-join,16.0,Dolphins
88,infomap,multilevel,rand,0.9439450026441036,Dolphins
93,infomap,multilevel,rand,0.9529349550502378,Dolphins
94,infomap,multilevel,adjusted_rand,0.8521387878039132,Dolphins
98,infomap,multilevel,rand,0.9317821258593337,Dolphins
99,infomap,multilevel,adjusted_rand,0.7617007334223861,Dolphins
100,infomap,multilevel,vi,0.337158940615244,Dolphins
101,infomap,multilevel,nmi,0.7425744242493006,Dolphins
105,infomap,multilevel,vi,0.2046665706340267,Dolphins
106,infomap,multilevel,nmi,0.7943894920636251,Dolphins
107,infomap,multilevel,split-join,19.0,Dolphins
109,infomap,multilevel,adjusted_rand,0.7611509759877652,Dolphins
114,infomap,multilevel,adjusted_rand,0.8729914045465643,Dolphins
115,infomap,multilevel,vi,0.7825934125275835,Dolphins
116,infomap,multilevel,nmi,0.8487511357437312,Dolphins
119,infomap,multilevel,adjusted_rand,0.7004363928636348,Dolphins
121,infomap,multilevel,nmi,0.9396221068246445,Dolphins
124,infomap,multilevel,adjusted_rand,0.930891202066924,Dolphins
125,infomap,multilevel,vi,0.34294424543376234,Dolphins
126,infomap,multilevel,nmi,0.7833311282337319,Dolphins
129,infomap,multilevel,adjusted_rand,0.8063471548332878,Dolphins
131,infomap,multilevel,nmi,0.8635605797988549,Dolphins
135,infomap,multilevel,vi,0.755753404792479,Dolphins
136,infomap,multilevel,nmi,0.8138134376078215,Dolphins
141,infomap,multilevel,nmi,0.837261540990928,Dolphins
143,infomap,multilevel,rand,0.9566367001586463,Dolphins
145,infomap,multilevel,vi,0.7178089576031494,Dolphins
152,infomap,multilevel,split-join,2.0,Dolphins
153,infomap,multilevel,rand,0.9777895293495505,Dolphins
157,infomap,multilevel,split-join,18.0,Dolphins
161,infomap,multilevel,nmi,0.8165639977360766,Dolphins
167,infomap,multilevel,split-join,4.0,Dolphins
168,infomap,multilevel,rand,0.9106292966684295,Dolphins
169,infomap,multilevel,adjusted_rand,0.8919585562261151,Dolphins
174,infomap,multilevel,adjusted_rand,1.0,Dolphins
176,infomap,multilevel,nmi,0.9110172221430828,Dolphins
178,infomap,multilevel,rand,0.9095716552088842,Dolphins
179,infomap,multilevel,adjusted_rand,0.9513775503644752,Dolphins
180,infomap,multilevel,vi,0.623149957626473,Dolphins
183,infomap,multilevel,rand,0.9153886832363831,Dolphins
184,infomap,multilevel,adjusted_rand,0.8120204811973224,Dolphins
186,infomap,multilevel,nmi,0.8369967323900215,Dolphins
194,infomap,multilevel,adjusted_rand,0.814470624155748,Dolphins
0,infomap,multilevel,vi,0.4806822640062425,YeastB
1,infomap,multilevel,nmi,0.8985861011268419,YeastB
2,infomap,multilevel,split-join,7.0,YeastB
3,infomap,multilevel,rand,0.9009009009009008,YeastB
4,infomap,multilevel,adjusted_rand,0.7075795970594875,YeastB
5,infomap,multilevel,vi,0.4321602666075228,YeastB
6,infomap,multilevel,nmi,0.9024015824515099,YeastB
8,infomap,multilevel,rand,0.8948948948948948,YeastB
10,infomap,multilevel,vi,0.3112812128548117,YeastB
11,infomap,multilevel,nmi,0.8591718613387243,YeastB
12,infomap,multilevel,split-join,9.0,YeastB
14,infomap,multilevel,adjusted_rand,0.726280917627718,YeastB
18,infomap,multilevel,rand,1.0,YeastB
24,infomap,multilevel,adjusted_rand,1.0,YeastB
25,infomap,multilevel,vi,0.2983032981839262,YeastB
28,infomap,multilevel,rand,0.8888888888888887,YeastB
32,infomap,multilevel,split-join,10.0,YeastB
33,infomap,multilevel,rand,0.8543543543543543,YeastB
37,infomap,multilevel,split-join,6.0,YeastB
45,infomap,multilevel,vi,0.4936601786771275,YeastB
59,infomap,multilevel,adjusted_rand,0.6137583852491358,YeastB
64,infomap,multilevel,adjusted_rand,0.6919904004799757,YeastB
73,infomap,multilevel,rand,0.8603603603603602,YeastB
79,infomap,multilevel,adjusted_rand,0.6322364592858243,YeastB
90,infomap,multilevel,vi,0.0,YeastB
92,infomap,multilevel,split-join,0.0,YeastB
101,infomap,multilevel,nmi,0.8327513022781962,YeastB
111,infomap,multilevel,nmi,0.8290078851551467,YeastB
141,infomap,multilevel,nmi,0.7870861288329628,YeastB
145,infomap,multilevel,vi,0.6145392324298387,YeastB
149,infomap,multilevel,adjusted_rand,0.9041256571300613,YeastB
181,infomap,multilevel,nmi,0.8578829954610481,YeastB
223,infomap,multilevel,rand,0.8483483483483483,YeastB
0,infomap,multilevel,vi,0.3012684130927332,YeastA
1,infomap,multilevel,nmi,0.9472526195362408,YeastA
2,infomap,multilevel,split-join,6.0,YeastA
3,infomap,multilevel,rand,0.9745390693590871,YeastA
4,infomap,multilevel,adjusted_rand,0.8610877118343616,YeastA
9,infomap,multilevel,adjusted_rand,0.906736614441129,YeastA
16,infomap,multilevel,nmi,0.9177402551149914,YeastA
18,infomap,multilevel,rand,0.9622475856014048,YeastA
35,infomap,multilevel,vi,0.19299317741440225,YeastA
51,infomap,multilevel,nmi,0.8938546045647036,YeastA
57,infomap,multilevel,split-join,8.0,YeastA
118,infomap,multilevel,rand,0.955223880597015,YeastA
180,infomap,multilevel,vi,0.3879826970895648,YeastA
0,infomap,multilevel,vi,1.0416231053234744,Jazz
1,infomap,multilevel,nmi,0.6114949279354329,Jazz
2,infomap,multilevel,split-join,83.0,Jazz
3,infomap,multilevel,rand,0.6560016407732144,Jazz
4,infomap,multilevel,adjusted_rand,0.40707413475239096,Jazz
5,infomap,multilevel,vi,1.1072066128108038,Jazz
6,infomap,multilevel,nmi,0.5286058143204241,Jazz
7,infomap,multilevel,split-join,78.0,Jazz
8,infomap,multilevel,rand,0.6558478182843664,Jazz
9,infomap,multilevel,adjusted_rand,0.3134830805232534,Jazz
10,infomap,multilevel,vi,1.119865560826039,Jazz
11,infomap,multilevel,nmi,0.5282545724718603,Jazz
12,infomap,multilevel,split-join,91.0,Jazz
14,infomap,multilevel,adjusted_rand,0.3256612735765631,Jazz
15,infomap,multilevel,vi,1.0541305429126662,Jazz
16,infomap,multilevel,nmi,0.5299512720819027,Jazz
17,infomap,multilevel,split-join,75.0,Jazz
18,infomap,multilevel,rand,0.65272009434446,Jazz
19,infomap,multilevel,adjusted_rand,0.3223485438251357,Jazz
20,infomap,multilevel,vi,1.0760760638011468,Jazz
21,infomap,multilevel,nmi,0.5264360878322621,Jazz
22,infomap,multilevel,split-join,92.0,Jazz
23,infomap,multilevel,rand,0.7121981233656361,Jazz
24,infomap,multilevel,adjusted_rand,0.45066516173531784,Jazz
25,infomap,multilevel,vi,1.0125037692318481,Jazz
26,infomap,multilevel,nmi,0.6106146281309239,Jazz
27,infomap,multilevel,split-join,89.0,Jazz
28,infomap,multilevel,rand,0.7204019894375226,Jazz
29,infomap,multilevel,adjusted_rand,0.3458835318776422,Jazz
30,infomap,multilevel,vi,0.8687991858896471,Jazz
31,infomap,multilevel,nmi,0.5474085101809409,Jazz
33,infomap,multilevel,rand,0.653796851766395,Jazz
34,infomap,multilevel,adjusted_rand,0.32808392917739554,Jazz
35,infomap,multilevel,vi,1.0652310326067078,Jazz
36,infomap,multilevel,nmi,0.529958726967565,Jazz
38,infomap,multilevel,rand,0.6554376249807722,Jazz
39,infomap,multilevel,adjusted_rand,0.38075908120780694,Jazz
40,infomap,multilevel,vi,1.0759261573342151,Jazz
41,infomap,multilevel,nmi,0.5009610197973035,Jazz
43,infomap,multilevel,rand,0.6977388094139367,Jazz
44,infomap,multilevel,adjusted_rand,0.3212662367510043,Jazz
45,infomap,multilevel,vi,1.0642241013081146,Jazz
47,infomap,multilevel,split-join,95.0,Jazz
48,infomap,multilevel,rand,0.7184022970825004,Jazz
50,infomap,multilevel,vi,0.8458021643347962,Jazz
51,infomap,multilevel,nmi,0.6104148547368544,Jazz
52,infomap,multilevel,split-join,85.0,Jazz
53,infomap,multilevel,rand,0.6564118340768087,Jazz
54,infomap,multilevel,adjusted_rand,0.44518967653567554,Jazz
55,infomap,multilevel,vi,1.0677404886236754,Jazz
56,infomap,multilevel,nmi,0.5034829015856241,Jazz
57,infomap,multilevel,split-join,90.0,Jazz
58,infomap,multilevel,rand,0.7000974209096038,Jazz
59,infomap,multilevel,adjusted_rand,0.3248328522889188,Jazz
61,infomap,multilevel,nmi,0.5458127754522552,Jazz
63,infomap,multilevel,rand,0.6498487412192999,Jazz
64,infomap,multilevel,adjusted_rand,0.3267079646815549,Jazz
65,infomap,multilevel,vi,1.0190979752508593,Jazz
67,infomap,multilevel,split-join,82.0,Jazz
70,infomap,multilevel,vi,1.0381001295871182,Jazz
71,infomap,multilevel,nmi,0.5506969348235445,Jazz
72,infomap,multilevel,split-join,94.0,Jazz
73,infomap,multilevel,rand,0.6581038814541353,Jazz
74,infomap,multilevel,adjusted_rand,0.3348926745763604,Jazz
75,infomap,multilevel,vi,1.0212181759652788,Jazz
78,infomap,multilevel,rand,0.6607188637645492,Jazz
80,infomap,multilevel,vi,1.1058773698319222,Jazz
81,infomap,multilevel,nmi,0.5504611433871279,Jazz
87,infomap,multilevel,split-join,81.0,Jazz
88,infomap,multilevel,rand,0.6585140747577296,Jazz
89,infomap,multilevel,adjusted_rand,0.4370718973745399,Jazz
90,infomap,multilevel,vi,0.9725414507185088,Jazz
93,infomap,multilevel,rand,0.6541557709070402,Jazz
94,infomap,multilevel,adjusted_rand,0.3338570729173563,Jazz
95,infomap,multilevel,vi,1.0608560612604847,Jazz
99,infomap,multilevel,adjusted_rand,0.43413933064550164,Jazz
100,infomap,multilevel,vi,1.0955864044842918,Jazz
103,infomap,multilevel,rand,0.654463415884736,Jazz
105,infomap,multilevel,vi,1.1124662103118315,Jazz
110,infomap,multilevel,vi,1.0013683191707512,Jazz
111,infomap,multilevel,nmi,0.5849978976519422,Jazz
116,infomap,multilevel,nmi,0.5286757087281203,Jazz
121,infomap,multilevel,nmi,0.5283786488541042,Jazz
124,infomap,multilevel,adjusted_rand,0.32162981863647916,Jazz
125,infomap,multilevel,vi,1.0533816580056792,Jazz
126,infomap,multilevel,nmi,0.5038030388170763,Jazz
129,infomap,multilevel,adjusted_rand,0.32225186193177807,Jazz
130,infomap,multilevel,vi,1.0683924495146617,Jazz
131,infomap,multilevel,nmi,0.5312851397423245,Jazz
132,infomap,multilevel,split-join,97.0,Jazz
134,infomap,multilevel,adjusted_rand,0.441702659086616,Jazz
0,infomap,multilevel,vi,1.7842061936565452,Copperfield
1,infomap,multilevel,nmi,0.04221630351943672,Copperfield
2,infomap,multilevel,split-join,88.0,Copperfield
3,infomap,multilevel,rand,0.211068211068211,Copperfield
4,infomap,multilevel,adjusted_rand,0.011549968255158258,Copperfield
5,infomap,multilevel,vi,1.7597656364504686,Copperfield
6,infomap,multilevel,nmi,0.0642050058122042,Copperfield
7,infomap,multilevel,split-join,86.0,Copperfield
8,infomap,multilevel,rand,0.19691119691119685,Copperfield
9,infomap,multilevel,adjusted_rand,0.004899825783972153,Copperfield
10,infomap,multilevel,vi,1.766612455973861,Copperfield
11,infomap,multilevel,nmi,0.04752841436086106,Copperfield
12,infomap,multilevel,split-join,92.0,Copperfield
13,infomap,multilevel,rand,0.19562419562419567,Copperfield
14,infomap,multilevel,adjusted_rand,0.01044643774861954,Copperfield
15,infomap,multilevel,vi,1.6425833392581886,Copperfield
16,infomap,multilevel,nmi,0.12152345561807457,Copperfield
18,infomap,multilevel,rand,0.20978120978120968,Copperfield
19,infomap,multilevel,adjusted_rand,0.005075098233630816,Copperfield
20,infomap,multilevel,vi,1.918636764143673,Copperfield
21,infomap,multilevel,nmi,0.06366856272829476,Copperfield
22,infomap,multilevel,split-join,90.0,Copperfield
23,infomap,multilevel,rand,0.23455598455598464,Copperfield
24,infomap,multilevel,adjusted_rand,-0.008002116823345482,Copperfield
25,infomap,multilevel,vi,1.7143128505768428,Copperfield
26,infomap,multilevel,nmi,0.07055051902617829,Copperfield
28,infomap,multilevel,rand,0.2004504504504505,Copperfield
29,infomap,multilevel,adjusted_rand,0.003304545558993438,Copperfield
30,infomap,multilevel,vi,2.024988033040943,Copperfield
31,infomap,multilevel,nmi,0.07323708167031177,Copperfield
32,infomap,multilevel,split-join,81.0,Copperfield
33,infomap,multilevel,rand,0.1856499356499356,Copperfield
34,infomap,multilevel,adjusted_rand,0.006605668084402657,Copperfield
35,infomap,multilevel,vi,1.7900353733619918,Copperfield
36,infomap,multilevel,nmi,0.04887544746787323,Copperfield
38,infomap,multilevel,rand,0.1861325611325611,Copperfield
39,infomap,multilevel,adjusted_rand,0.00929281518300931,Copperfield
40,infomap,multilevel,vi,1.8385054829645358,Copperfield
41,infomap,multilevel,nmi,0.0645544486415188,Copperfield
43,infomap,multilevel,rand,0.21138996138996144,Copperfield
44,infomap,multilevel,adjusted_rand,-0.0028537384822181467,Copperfield
45,infomap,multilevel,vi,1.9214158521976028,Copperfield
46,infomap,multilevel,nmi,0.07670856218178934,Copperfield
48,infomap,multilevel,rand,0.1996460746460746,Copperfield
49,infomap,multilevel,adjusted_rand,0.006476821615370188,Copperfield
50,infomap,multilevel,vi,2.0083452484028412,Copperfield
51,infomap,multilevel,nmi,0.0645875159576306,Copperfield
52,infomap,multilevel,split-join,87.0,Copperfield
53,infomap,multilevel,rand,0.1824324324324323,Copperfield
54,infomap,multilevel,adjusted_rand,0.0031404726998596035,Copperfield
55,infomap,multilevel,vi,1.911097259887719,Copperfield
56,infomap,multilevel,nmi,0.052071530443467365,Copperfield
57,infomap,multilevel,split-join,84.0,Copperfield
58,infomap,multilevel,rand,0.19015444015444025,Copperfield
59,infomap,multilevel,adjusted_rand,0.009340872949109418,Copperfield
60,infomap,multilevel,vi,1.769876241063413,Copperfield
61,infomap,multilevel,nmi,0.05170101593917002,Copperfield
63,infomap,multilevel,rand,0.22104247104247096,Copperfield
64,infomap,multilevel,adjusted_rand,0.0025509472458410945,Copperfield
65,infomap,multilevel,vi,1.789907919111522,Copperfield
66,infomap,multilevel,nmi,0.062062482795470934,Copperfield
68,infomap,multilevel,rand,0.18211068211068215,Copperfield
69,infomap,multilevel,adjusted_rand,0.01173720485911512,Copperfield
70,infomap,multilevel,vi,1.9387765140525521,Copperfield
71,infomap,multilevel,nmi,0.048705235833313244,Copperfield
73,infomap,multilevel,rand,0.18130630630630631,Copperfield
74,infomap,multilevel,adjusted_rand,0.008961757582580793,Copperfield
75,infomap,multilevel,vi,1.9502024979137482,Copperfield
76,infomap,multilevel,nmi,0.06679550980753912,Copperfield
78,infomap,multilevel,rand,0.19481981981981986,Copperfield
79,infomap,multilevel,adjusted_rand,0.0043120152405249045,Copperfield
80,infomap,multilevel,vi,1.7502212284861294,Copperfield
81,infomap,multilevel,nmi,0.05809587353337781,Copperfield
83,infomap,multilevel,rand,0.17551480051480053,Copperfield
84,infomap,multilevel,adjusted_rand,0.004503225373685068,Copperfield
85,infomap,multilevel,vi,1.9164130702936544,Copperfield
86,infomap,multilevel,nmi,0.07020616034525021,Copperfield
87,infomap,multilevel,split-join,89.0,Copperfield
88,infomap,multilevel,rand,0.17873230373230367,Copperfield
89,infomap,multilevel,adjusted_rand,-0.003978657386070158,Copperfield
90,infomap,multilevel,vi,1.7948440789548967,Copperfield
91,infomap,multilevel,nmi,0.047214303302358984,Copperfield
92,infomap,multilevel,split-join,83.0,Copperfield
93,infomap,multilevel,rand,0.2158944658944659,Copperfield
94,infomap,multilevel,adjusted_rand,0.010173910181487692,Copperfield
95,infomap,multilevel,vi,1.865589509236134,Copperfield
96,infomap,multilevel,nmi,0.06471005723448693,Copperfield
98,infomap,multilevel,rand,0.22216859716859708,Copperfield
99,infomap,multilevel,adjusted_rand,0.009898038895228434,Copperfield
100,infomap,multilevel,vi,1.9058992104876906,Copperfield
101,infomap,multilevel,nmi,0.05767874275855426,Copperfield
103,infomap,multilevel,rand,0.1655405405405406,Copperfield
104,infomap,multilevel,adjusted_rand,0.010083325302163213,Copperfield
105,infomap,multilevel,vi,1.770952095739413,Copperfield
106,infomap,multilevel,nmi,0.04897503776344817,Copperfield
108,infomap,multilevel,rand,0.18484555984555978,Copperfield
109,infomap,multilevel,adjusted_rand,0.00036226317540953643,Copperfield
110,infomap,multilevel,vi,1.9993659203035052,Copperfield
111,infomap,multilevel,nmi,0.04885609044968486,Copperfield
113,infomap,multilevel,rand,0.20415057915057921,Copperfield
114,infomap,multilevel,adjusted_rand,0.010015470897226117,Copperfield
115,infomap,multilevel,vi,1.6926478382819319,Copperfield
116,infomap,multilevel,nmi,0.060690901061624766,Copperfield
117,infomap,multilevel,split-join,79.0,Copperfield
118,infomap,multilevel,rand,0.18227155727155722,Copperfield
119,infomap,multilevel,adjusted_rand,0.011409896221546862,Copperfield
120,infomap,multilevel,vi,1.9169624112671122,Copperfield
121,infomap,multilevel,nmi,0.06533877708931264,Copperfield
123,infomap,multilevel,rand,0.17857142857142855,Copperfield
124,infomap,multilevel,adjusted_rand,0.008849889075324467,Copperfield
125,infomap,multilevel,vi,1.7238669609784818,Copperfield
126,infomap,multilevel,nmi,0.04616261803578036,Copperfield
128,infomap,multilevel,rand,0.17921492921492915,Copperfield
129,infomap,multilevel,adjusted_rand,0.002576574831705878,Copperfield
130,infomap,multilevel,vi,1.6922141526875725,Copperfield
